7,MF,Gordon Strachan,(1957-02-09)9 February 1957 (aged 25),11,Aberdeen,Scotland,Scotland,1982
8,FW,Kenny Dalglish,(1951-03-04)4 March 1951 (aged 31),86,Liverpool,Scotland,England,1982
9,FW,Alan Brazil,(1959-06-15)15 June 1959 (aged 22),7,Ipswich Town,Scotland,England,1982
10,MF,John Wark,(1957-08-04)4 August 1957 (aged 24),15,Ipswich Town,Scotland,England,1982
11,FW,John Robertson,(1953-01-20)20 January 1953 (aged 29),21,Nottingham Forest,Scotland,England,1982
12,GK,George Wood,(1952-09-26)26 September 1952 (aged 29),4,Arsenal,Scotland,England,1982
13,DF,Alex McLeish,(1959-01-21)21 January 1959 (aged 23),15,Aberdeen,Scotland,Scotland,1982
14,DF,David Narey,(1956-06-12)12 June 1956 (aged 26),13,Dundee United,Scotland,Scotland,1982
15,FW,Joe Jordan,(1951-12-15)15 December 1951 (aged 30),51,A.C. Milan,Scotland,Italy,1982
16,MF,Asa Hartford,(1950-10-24)24 October 1950 (aged 31),49,Manchester City,Scotland,England,1982
17,DF,Allan Evans,(1956-10-12)12 October 1956 (aged 25),3,Aston Villa,Scotland,England,1982
18,FW,Steve Archibald,(1956-09-27)27 September 1956 (aged 25),14,Tottenham Hotspur,Scotland,England,1982
19,FW,Paul Sturrock,(1956-10-10)10 October 1956 (aged 25),7,Dundee United,Scotland,Scotland,1982
20,MF,Davie Provan,(1956-05-08)8 May 1956 (aged 26),10,Celtic,Scotland,Scotland,1982
21,DF,George Burley,(1956-06-03)3 June 1956 (aged 26),11,Ipswich Town,Scotland,England,1982
22,GK,Jim Leighton,(1958-07-24)24 July 1958 (aged 23),0,Aberdeen,Scotland,Scotland,1982
1,GK,Rinat Dasayev,(1957-06-13)13 June 1957 (aged 25),21,Spartak Moscow,Soviet Union,Soviet Union,1982
2,DF,Tengiz Sulakvelidze,(1956-07-23)23 July 1956 (aged 25),16,Dinamo Tbilisi,Soviet Union,Soviet Union,1982
3,DF,Aleksandr Chivadze (c),(1955-04-08)8 April 1955 (aged 27),15,Dinamo Tbilisi,Soviet Union,Soviet Union,1982
4,DF,Vagiz Khidiyatullin,(1959-03-03)3 March 1959 (aged 23),26,CSKA Moscow,Soviet Union,Soviet Union,1982
5,DF,Sergei Baltacha,(1958-02-17)17 February 1958 (aged 24),11,Dynamo Kyiv,Soviet Union,Soviet Union,1982
6,DF,Anatoliy Demyanenko,(1959-02-19)19 February 1959 (aged 23),8,Dynamo Kyiv,Soviet Union,Soviet Union,1982
7,FW,Ramaz Shengelia,(1957-01-01)1 January 1957 (aged 25),16,Dinamo Tbilisi,Soviet Union,Soviet Union,1982
8,MF,Volodymyr Bessonov,(1958-03-05)5 March 1958 (aged 24),32,Dynamo Kyiv,Soviet Union,Soviet Union,1982
9,MF,Yuri Gavrilov,(1953-05-03)3 May 1953 (aged 29),28,Spartak Moscow,Soviet Union,Soviet Union,1982
10,MF,Khoren Oganesian,(1955-01-10)10 January 1955 (aged 27),17,Ararat Yerevan,Soviet Union,Soviet Union,1982
11,FW,Oleg Blokhin,(1952-11-05)5 November 1952 (aged 29),78,Dynamo Kyiv,Soviet Union,Soviet Union,1982
12,MF,Andriy Bal,(1958-02-16)16 February 1958 (aged 24),4,Dynamo Kyiv,Soviet Union,Soviet Union,1982
13,MF,Vitaly Daraselia,(1957-10-09)9 October 1957 (aged 24),18,Dinamo Tbilisi,Soviet Union,Soviet Union,1982
14,DF,Sergei Borovsky,(1956-01-29)29 January 1956 (aged 26),5,Dinamo Minsk,Soviet Union,Soviet Union,1982
15,FW,Sergey Andreyev,(1956-05-16)16 May 1956 (aged 26),18,SKA Rostov,Soviet Union,Soviet Union,1982
16,FW,Sergey Rodionov,(1962-09-03)3 September 1962 (aged 19),2,Spartak Moscow,Soviet Union,Soviet Union,1982
17,MF,Leonid Buryak,(1953-07-10)10 July 1953 (aged 28),43,Dynamo Kyiv,Soviet Union,Soviet Union,1982
18,DF,Yuri Susloparov,(1958-08-14)14 August 1958 (aged 23),6,Torpedo Moscow,Soviet Union,Soviet Union,1982
19,MF,Vadym Yevtushenko,(1958-01-01)1 January 1958 (aged 24),2,Dynamo Kyiv,Soviet Union,Soviet Union,1982
20,DF,Oleg Romantsev,(1954-01-04)4 January 1954 (aged 28),9,Spartak Moscow,Soviet Union,Soviet Union,1982
21,GK,Viktor Chanov,(1959-07-21)21 July 1959 (aged 22),1,Dynamo Kyiv,Soviet Union,Soviet Union,1982
22,GK,Vyacheslav Chanov,(1951-10-23)23 October 1951 (aged 30),0,Torpedo Moscow,Soviet Union,Soviet Union,1982
1,FW,Sergio Almirón,(1958-11-18)18 November 1958 (aged 27),,Newell's Old Boys, Argentina,Argentina,1986
2,MF,Sergio Batista,(1962-11-09)9 November 1962 (aged 23),,Argentinos Juniors, Argentina,Argentina,1986
3,MF,Ricardo Bochini,(1954-01-25)25 January 1954 (aged 32),,Independiente, Argentina,Argentina,1986
4,MF,Claudio Borghi,(1964-09-28)28 September 1964 (aged 21),,Argentinos Juniors, Argentina,Argentina,1986
5,DF,José Luis Brown,(1956-11-10)10 November 1956 (aged 29),,Boca Juniors, Argentina,Argentina,1986
6,DF,Daniel Passarella,(1953-05-25)25 May 1953 (aged 33),,Fiorentina, Argentina,Italy,1986
7,MF,Jorge Burruchaga,(1962-10-09)9 October 1962 (aged 23),,Nantes, Argentina,France,1986
8,DF,Néstor Clausen,(1962-09-29)29 September 1962 (aged 23),,Independiente, Argentina,Argentina,1986
9,DF,José Luis Cuciuffo,(1961-02-01)1 February 1961 (aged 25),,Vélez Sársfield, Argentina,Argentina,1986
10,MF,Diego Maradona (c),(1960-10-30)30 October 1960 (aged 25),,Napoli, Argentina,Italy,1986
11,FW,Jorge Valdano,(1955-10-04)4 October 1955 (aged 30),,Real Madrid, Argentina,Spain,1986
12,MF,Héctor Enrique,(1962-04-26)26 April 1962 (aged 24),,River Plate, Argentina,Argentina,1986
13,DF,Oscar Garré,(1956-12-09)9 December 1956 (aged 29),,Ferro Carril Oeste, Argentina,Argentina,1986
14,MF,Ricardo Giusti,(1956-12-11)11 December 1956 (aged 29),,Independiente, Argentina,Argentina,1986
15,GK,Luis Islas,(1965-12-22)22 December 1965 (aged 20),,Estudiantes de La Plata, Argentina,Argentina,1986
16,DF,Julio Olarticoechea,(1958-10-18)18 October 1958 (aged 27),,Boca Juniors, Argentina,Argentina,1986
17,FW,Pedro Pasculli,(1960-05-17)17 May 1960 (aged 26),,Lecce, Argentina,Italy,1986
18,GK,Nery Pumpido,(1957-07-30)30 July 1957 (aged 28),,River Plate, Argentina,Argentina,1986
19,DF,Oscar Ruggeri,(1962-01-26)26 January 1962 (aged 24),,River Plate, Argentina,Argentina,1986
20,MF,Carlos Tapia,(1962-08-20)20 August 1962 (aged 23),,Boca Juniors, Argentina,Argentina,1986
21,MF,Marcelo Trobbiani,(1955-02-17)17 February 1955 (aged 31),,Elche, Argentina,Spain,1986
22,GK,Héctor Zelada,(1957-04-30)30 April 1957 (aged 29),,América, Argentina,Mexico,1986
1,GK,Borislav Mikhailov,(1963-02-12)12 February 1963 (aged 23),21,Vitosha Sofia, Bulgaria,Bulgaria,1986
2,MF,Nasko Sirakov,(1962-04-26)26 April 1962 (aged 24),17,Vitosha Sofia, Bulgaria,Bulgaria,1986
3,DF,Nikolay Arabov,(1953-02-21)21 February 1953 (aged 33),36,Sliven, Bulgaria,Bulgaria,1986
4,DF,Petar Petrov,(1961-02-20)20 February 1961 (aged 25),28,Vitosha Sofia, Bulgaria,Bulgaria,1986
5,DF,Georgi Dimitrov (c),(1959-01-14)14 January 1959 (aged 27),57,Sredec Sofia, Bulgaria,Bulgaria,1986
6,MF,Andrey Zhelyazkov,(1952-07-09)9 July 1952 (aged 33),46,Strasbourg, Bulgaria,France,1986
7,FW,Bozhidar Iskrenov,(1962-08-01)1 August 1962 (aged 23),25,Vitosha Sofia, Bulgaria,Bulgaria,1986
8,MF,Ayan Sadakov,(1961-09-28)28 September 1961 (aged 24),35,Lokomotiv Plovdiv, Bulgaria,Bulgaria,1986
9,FW,Stoycho Mladenov,(1957-04-24)24 April 1957 (aged 29),48,Sredec Sofia, Bulgaria,Bulgaria,1986
10,MF,Zhivko Gospodinov,(1957-09-06)6 September 1957 (aged 28),24,Spartak Varna, Bulgaria,Bulgaria,1986
11,MF,Plamen Getov,(1959-03-04)4 March 1959 (aged 27),16,Spartak Pleven, Bulgaria,Bulgaria,1986
12,MF,Radoslav Zdravkov,(1956-07-30)30 July 1956 (aged 29),61,Sredec Sofia, Bulgaria,Bulgaria,1986
13,DF,Aleksandar Markov,(1961-08-17)17 August 1961 (aged 24),13,Spartak Pleven, Bulgaria,Bulgaria,1986
14,FW,Plamen Markov,(1957-09-11)11 September 1957 (aged 28),33,Metz, Bulgaria,France,1986
15,MF,Georgi Yordanov,(1963-07-21)21 July 1963 (aged 22),4,Vitosha Sofia, Bulgaria,Bulgaria,1986
16,FW,Vasil Dragolov,(1962-08-17)17 August 1962 (aged 23),2,Beroe Stara Zagora, Bulgaria,Bulgaria,1986
17,MF,Hristo Kolev,(1964-09-21)21 September 1964 (aged 21),6,Lokomotiv Plovdiv, Bulgaria,Bulgaria,1986
18,FW,Boycho Velichkov,(1958-08-13)13 August 1958 (aged 27),24,Lokomotiv Sofia, Bulgaria,Bulgaria,1986
19,MF,Atanas Pashev,(1963-11-21)21 November 1963 (aged 22),11,Trakia Plovdiv, Bulgaria,Bulgaria,1986
20,FW,Kostadin Kostadinov,(1959-06-25)25 June 1959 (aged 26),37,Trakia Plovdiv, Bulgaria,Bulgaria,1986
21,DF,Iliya Dyakov,(1963-09-28)28 September 1963 (aged 22),3,Dobrudzha Tolbuchin, Bulgaria,Bulgaria,1986
22,GK,Iliya Valov,(1961-12-29)29 December 1961 (aged 24),10,Vratsa, Bulgaria,Bulgaria,1986
1,GK,Giovanni Galli,(1958-04-29)29 April 1958 (aged 28),,Milan, Italy,Italy,1986
2,DF,Giuseppe Bergomi,(1963-12-22)22 December 1963 (aged 22),,Internazionale, Italy,Italy,1986
3,DF,Antonio Cabrini,(1957-10-08)8 October 1957 (aged 28),,Juventus, Italy,Italy,1986
4,DF,Fulvio Collovati,(1957-05-09)9 May 1957 (aged 29),,Internazionale, Italy,Italy,1986
5,DF,Sebastiano Nela,(1961-03-13)13 March 1961 (aged 25),,Roma, Italy,Italy,1986
6,DF,Gaetano Scirea (c),(1953-05-25)25 May 1953 (aged 33),,Juventus, Italy,Italy,1986
7,DF,Roberto Tricella,(1959-03-18)18 March 1959 (aged 27),,Verona, Italy,Italy,1986
8,DF,Pietro Vierchowod,(1959-04-06)6 April 1959 (aged 27),,Sampdoria, Italy,Italy,1986
9,MF,Carlo Ancelotti,(1959-06-10)10 June 1959 (aged 26),,Roma, Italy,Italy,1986
10,MF,Salvatore Bagni,(1956-09-25)25 September 1956 (aged 29),,Napoli, Italy,Italy,1986
11,MF,Giuseppe Baresi,(1958-02-07)7 February 1958 (aged 28),,Internazionale, Italy,Italy,1986
12,GK,Franco Tancredi,(1955-01-10)10 January 1955 (aged 31),,Roma, Italy,Italy,1986
13,MF,Fernando De Napoli,(1964-03-15)15 March 1964 (aged 22),,Avellino, Italy,Italy,1986
14,MF,Antonio Di Gennaro,(1958-10-05)5 October 1958 (aged 27),,Verona, Italy,Italy,1986
15,MF,Marco Tardelli,(1954-09-24)24 September 1954 (aged 31),,Internazionale, Italy,Italy,1986
16,MF,Bruno Conti,(1955-03-13)13 March 1955 (aged 31),,Roma, Italy,Italy,1986
17,FW,Gianluca Vialli,(1964-07-09)9 July 1964 (aged 21),,Sampdoria, Italy,Italy,1986
18,FW,Alessandro Altobelli,(1955-11-28)28 November 1955 (aged 30),,Internazionale, Italy,Italy,1986
19,FW,Giuseppe Galderisi,(1963-03-22)22 March 1963 (aged 23),,Milan, Italy,Italy,1986
20,FW,Paolo Rossi,(1956-09-23)23 September 1956 (aged 29),,Milan, Italy,Italy,1986
21,FW,Aldo Serena,(1960-06-25)25 June 1960 (aged 25),,Juventus, Italy,Italy,1986
22,GK,Walter Zenga,(1960-04-30)30 April 1960 (aged 26),,Internazionale, Italy,Italy,1986
1,GK,Cho Byung-Deouk,(1958-05-26)26 May 1958 (aged 28),,Hallelujah FC, Korea Republic,South Korea,1986
2,DF,Park Kyung-Hoon,(1961-01-19)19 January 1961 (aged 25),,POSCO Atoms, Korea Republic,South Korea,1986
3,DF,Chung Jong-Soo,(1961-03-27)27 March 1961 (aged 25),,Yukong Elephants, Korea Republic,South Korea,1986
4,MF,Cho Kwang-Rae,(1954-03-19)19 March 1954 (aged 32),,Daewoo Royals, Korea Republic,South Korea,1986
5,DF,Chung Yong-Hwan,(1960-02-10)10 February 1960 (aged 26),,Daewoo Royals, Korea Republic,South Korea,1986
6,FW,Lee Tae-Ho,(1961-01-29)29 January 1961 (aged 25),,Daewoo Royals, Korea Republic,South Korea,1986
7,FW,Kim Jong-Boo,(1965-11-03)3 November 1965 (aged 20),,Korea University, Korea Republic,South Korea,1986
8,DF,Cho Young-Jeung,(1954-08-18)18 August 1954 (aged 31),,Lucky-Goldstar Hwangso, Korea Republic,South Korea,1986
9,FW,Choi Soon-Ho,(1962-01-10)10 January 1962 (aged 24),,POSCO Atoms, Korea Republic,South Korea,1986
10,MF,Park Chang-Sun (c),(1954-02-02)2 February 1954 (aged 32),,Daewoo Royals, Korea Republic,South Korea,1986
11,FW,Cha Bum-Kun,(1953-05-21)21 May 1953 (aged 33),,Bayer Leverkusen, Korea Republic,West Germany,1986
12,DF,Kim Pyung-Seok,(1958-09-22)22 September 1958 (aged 27),,Hyundai Horangi, Korea Republic,South Korea,1986
13,MF,Noh Soo-Jin,(1962-02-10)10 February 1962 (aged 24),,Yukong Elephants, Korea Republic,South Korea,1986
14,DF,Cho Min-Kook,(1963-07-05)5 July 1963 (aged 22),,Lucky-Goldstar Hwangso, Korea Republic,South Korea,1986
15,DF,Yoo Byung-Ok,(1964-03-02)2 March 1964 (aged 22),,Hanyang University, Korea Republic,South Korea,1986
16,MF,Kim Joo-Sung,(1966-01-17)17 January 1966 (aged 20),,Chosun University, Korea Republic,South Korea,1986
17,MF,Huh Jung-Moo,(1955-01-13)13 January 1955 (aged 31),,Hyundai Horangi, Korea Republic,South Korea,1986
18,MF,Kim Sam-Soo,(1963-02-08)8 February 1963 (aged 23),,Hyundai Horangi, Korea Republic,South Korea,1986
19,FW,Byun Byung-Joo,(1961-04-26)26 April 1961 (aged 25),,Daewoo Royals, Korea Republic,South Korea,1986
20,DF,Kim Yong-Se,(1960-04-21)21 April 1960 (aged 26),,Yukong Elephants, Korea Republic,South Korea,1986
21,GK,Oh Yun-Kyo,(1960-05-25)25 May 1960 (aged 26),,Yukong Elephants, Korea Republic,South Korea,1986
22,MF,Kang Deuk-Soo,(1961-08-16)16 August 1961 (aged 24),,Lucky-Goldstar Hwangso, Korea Republic,South Korea,1986
1,GK,Jean-Marie Pfaff,(1953-12-04)4 December 1953 (aged 32),,Bayern Munich, Belgium,West Germany,1986
2,DF,Eric Gerets,(1954-05-18)18 May 1954 (aged 32),,PSV, Belgium,Netherlands,1986
3,DF,Franky Van Der Elst,(1961-04-30)30 April 1961 (aged 25),,Club Brugge, Belgium,Belgium,1986
4,DF,Michel de Wolf,(1958-01-19)19 January 1958 (aged 28),,Gent, Belgium,Belgium,1986
5,DF,Michel Renquin,(1955-11-03)3 November 1955 (aged 30),,Standard Liège, Belgium,Belgium,1986
6,MF,Franky Vercauteren,(1956-10-28)28 October 1956 (aged 29),,Anderlecht, Belgium,Belgium,1986
7,MF,René Vandereycken,(1953-07-22)22 July 1953 (aged 32),,Anderlecht, Belgium,Belgium,1986
8,MF,Enzo Scifo,(1966-02-19)19 February 1966 (aged 20),,Anderlecht, Belgium,Belgium,1986
9,FW,Erwin Vandenbergh,(1959-01-26)26 January 1959 (aged 27),,Anderlecht, Belgium,Belgium,1986
10,MF,Philippe Desmet,(1958-11-29)29 November 1958 (aged 27),,Waregem, Belgium,Belgium,1986
11,MF,Jan Ceulemans (c),(1957-02-28)28 February 1957 (aged 29),,Club Brugge, Belgium,Belgium,1986
12,GK,Jacky Munaron,(1956-09-08)8 September 1956 (aged 29),,Anderlecht, Belgium,Belgium,1986
13,DF,Georges Grün,(1962-01-25)25 January 1962 (aged 24),,Anderlecht, Belgium,Belgium,1986
14,DF,Lei Clijsters,(1956-11-06)6 November 1956 (aged 29),,Waterschei Thor, Belgium,Belgium,1986
15,DF,Leo Van Der Elst,(1962-01-07)7 January 1962 (aged 24),,Club Brugge, Belgium,Belgium,1986
16,FW,Nico Claesen,(1962-10-07)7 October 1962 (aged 23),,Standard Liège, Belgium,Belgium,1986
17,MF,Raymond Mommens,(1958-12-27)27 December 1958 (aged 27),,Lokeren, Belgium,Belgium,1986
18,FW,Daniel Veyt,(1956-12-09)9 December 1956 (aged 29),,Waregem, Belgium,Belgium,1986
19,DF,Hugo Broos,(1952-04-10)10 April 1952 (aged 34),,Club Brugge, Belgium,Belgium,1986
20,GK,Gilbert Bodart,(1962-09-02)2 September 1962 (aged 23),,Standard Liège, Belgium,Belgium,1986
21,MF,Stéphane Demol,(1966-03-11)11 March 1966 (aged 20),,Anderlecht, Belgium,Belgium,1986
22,MF,Patrick Vervoort,(1965-01-17)17 January 1965 (aged 21),,Beerschot, Belgium,Belgium,1986
1,GK,Raad Hammoudi Salman (c),(1953-04-20)20 April 1953 (aged 33),,Al-Shurta, Iraq,Iraq,1986
2,DF,Maad Ibrahim Majid,(1960-06-30)30 June 1960 (aged 25),,Al-Rasheed, Iraq,Iraq,1986
3,DF,Khalil Mohammed Allawi,(1958-09-06)6 September 1958 (aged 27),,Al-Rasheed, Iraq,Iraq,1986
4,DF,Nadhim Shaker Salim,(1958-04-13)13 April 1958 (aged 28),,Al-Tayaran, Iraq,Iraq,1986
5,DF,Samir Shaker Mahmoud,(1958-02-29)29 February 1958 (aged 28),,Al-Rasheed, Iraq,Iraq,1986
6,MF,Ali Hussein Shihab,(1961-05-05)5 May 1961 (aged 25),,Talaba, Iraq,Iraq,1986
7,MF,Haris Mohammed Hassan,(1958-03-03)3 March 1958 (aged 28),,Al-Rasheed, Iraq,Iraq,1986
8,FW,Ahmad Radhi Amaiesh,(1964-03-27)27 March 1964 (aged 22),,Al-Rasheed, Iraq,Iraq,1986
9,FW,Karim Saddam Minshid,(1960-05-26)26 May 1960 (aged 26),,Al-Jaish, Iraq,Iraq,1986
10,FW,Hussein Saeed Mohammed,(1958-01-21)21 January 1958 (aged 28),,Talaba, Iraq,Iraq,1986
11,FW,Abdul-Rahim Hamed Aufi,(1963-05-23)23 May 1963 (aged 23),,Al-Jaish, Iraq,Iraq,1986
12,MF,Jamal Ali Hamza,(1956-02-02)2 February 1956 (aged 30),,Talaba, Iraq,Iraq,1986
13,MF,Karim Mohammed Allawi,(1960-04-01)1 April 1960 (aged 26),,Al-Rasheed, Iraq,Iraq,1986
14,MF,Basil Gorgis Hanna,(1961-09-06)6 September 1961 (aged 24),,Al-Shabab, Iraq,Iraq,1986
15,DF,Natiq Hashim Abidoun,(1960-01-15)15 January 1960 (aged 26),,Al-Tayaran, Iraq,Iraq,1986
16,MF,Shaker Mahmoud Hamza,(1960-05-05)5 May 1960 (aged 26),,Al-Shabab, Iraq,Iraq,1986
17,MF,Anad Abid Tweresh,(1954-08-03)3 August 1954 (aged 31),,Al-Rasheed, Iraq,Iraq,1986
18,MF,Ismail Mohammed Sharif,(1962-04-17)17 April 1962 (aged 24),,Al-Shabab, Iraq,Iraq,1986
19,MF,Basim Qasim Hamdan,(1959-03-22)22 March 1959 (aged 27),,Al-Shurta, Iraq,Iraq,1986
20,GK,Abdul-Fatah Nasif Jassim,(1951-02-02)2 February 1951 (aged 35),,Al-Jaish, Iraq,Iraq,1986
21,GK,Ahmad Jassim Mohammed,(1960-05-04)4 May 1960 (aged 26),,Al-Rasheed, Iraq,Iraq,1986
22,DF,Ghanim Oraibi Jassim,(1961-08-16)16 August 1961 (aged 24),,Al-Shabab, Iraq,Iraq,1986
1,GK,Pablo Larios,(1960-07-31)31 July 1960 (aged 25),,Cruz Azul, Mexico,Mexico,1986
2,DF,Mario Trejo,(1961-09-18)18 September 1961 (aged 24),,Club América, Mexico,Mexico,1986
3,DF,Fernando Quirarte,(1956-05-17)17 May 1956 (aged 30),,Guadalajara, Mexico,Mexico,1986
4,DF,Armando Manzo,(1958-10-16)16 October 1958 (aged 27),,Club América, Mexico,Mexico,1986
5,FW,Francisco Javier Cruz,(1966-05-24)24 May 1966 (aged 20),,Monterrey, Mexico,Mexico,1986
6,MF,Carlos de los Cobos,(1958-12-10)10 December 1958 (aged 27),,Club América, Mexico,Mexico,1986
7,MF,Miguel España,(1961-04-04)4 April 1961 (aged 25),,UNAM Pumas, Mexico,Mexico,1986
8,MF,Alejandro Domínguez,(1961-02-09)9 February 1961 (aged 25),,Club América, Mexico,Mexico,1986
9,FW,Hugo Sánchez,(1958-07-11)11 July 1958 (aged 27),,Real Madrid, Mexico,Spain,1986
10,MF,Tomás Boy (c),(1953-07-05)5 July 1953 (aged 32),,Tigres, Mexico,Mexico,1986
11,FW,Carlos Hermosillo,(1964-08-24)24 August 1964 (aged 21),,Club América, Mexico,Mexico,1986
12,GK,Ignacio Rodríguez,(1959-08-13)13 August 1959 (aged 26),,Atlante, Mexico,Mexico,1986
13,MF,Javier Aguirre,(1958-12-01)1 December 1958 (aged 27),,Club América, Mexico,Mexico,1986
14,DF,Felix Cruz,(1961-04-04)4 April 1961 (aged 25),,UNAM Pumas, Mexico,Mexico,1986
15,FW,Luis Flores,(1962-08-08)8 August 1962 (aged 23),,UNAM Pumas, Mexico,Mexico,1986
16,MF,Carlos Muñoz,(1962-09-08)8 September 1962 (aged 23),,Tigres, Mexico,Mexico,1986
17,DF,Raúl Servín,(1963-04-29)29 April 1963 (aged 23),,UNAM Pumas, Mexico,Mexico,1986
18,DF,Rafael Amador,(1959-02-16)16 February 1959 (aged 27),,UNAM Pumas, Mexico,Mexico,1986
19,FW,Javier Hernández,(1961-08-01)1 August 1961 (aged 24),,Tecos, Mexico,Mexico,1986
20,GK,Olaf Heredia,(1957-10-19)19 October 1957 (aged 28),,Tigres, Mexico,Mexico,1986
21,FW,Cristóbal Ortega,(1956-07-25)25 July 1956 (aged 29),,Club América, Mexico,Mexico,1986
22,FW,Manuel Negrete,(1959-05-15)15 May 1959 (aged 27),,UNAM Pumas, Mexico,Mexico,1986
1,GK,Roberto Fernández,(1954-07-09)9 July 1954 (aged 31),,Deportivo Cali, Paraguay,Colombia,1986
2,DF,Juan Torales,(1956-05-09)9 May 1956 (aged 30),,Libertad, Paraguay,Paraguay,1986
3,DF,César Zabala,(1961-06-03)3 June 1961 (aged 24),,Cerro Porteño, Paraguay,Paraguay,1986
4,DF,Vladimiro Schettina,(1955-10-08)8 October 1955 (aged 30),,Guaraní, Paraguay,Paraguay,1986
5,DF,Rogelio Delgado (c),(1959-10-12)12 October 1959 (aged 26),,Olimpia, Paraguay,Paraguay,1986
6,MF,Jorge Amado Nunes,(1961-10-18)18 October 1961 (aged 24),,Deportivo Cali, Paraguay,Colombia,1986
7,FW,Buenaventura Ferreira,(1960-07-04)4 July 1960 (aged 25),,Deportivo Cali, Paraguay,Colombia,1986
8,MF,Julio César Romero,(1960-08-28)28 August 1960 (aged 25),,Fluminense, Paraguay,Brazil,1986
9,FW,Roberto Cabañas,(1961-04-11)11 April 1961 (aged 25),,América de Cali, Paraguay,Colombia,1986
10,MF,Adolfino Cañete,(1956-09-13)13 September 1956 (aged 29),,Cruz Azul, Paraguay,Mexico,1986
11,FW,Alfredo Mendoza,(1963-12-31)31 December 1963 (aged 22),,Independiente Medellín, Paraguay,Colombia,1986
12,GK,Jorge Battaglia,(1960-05-12)12 May 1960 (aged 26),,Sol de America, Paraguay,Paraguay,1986
13,DF,Virginio Cáceres,(1962-05-21)21 May 1962 (aged 24),,Guaraní, Paraguay,Paraguay,1986
14,DF,Luis Caballero,(1962-09-17)17 September 1962 (aged 23),,Guaraní, Paraguay,Paraguay,1986
15,MF,Eufemio Cabral,(1955-03-21)21 March 1955 (aged 31),,Guaraní, Paraguay,Paraguay,1986
16,MF,Jorge Guasch,(1961-01-17)17 January 1961 (aged 25),,Olimpia, Paraguay,Paraguay,1986
17,FW,Francisco Alcaraz,(1960-10-04)4 October 1960 (aged 25),,Nacional, Paraguay,Paraguay,1986
18,FW,Evaristo Isasi,(1955-10-26)26 October 1955 (aged 30),,Olimpia, Paraguay,Paraguay,1986
19,MF,Rolando Chilavert,(1961-05-22)22 May 1961 (aged 25),,Guaraní, Paraguay,Paraguay,1986
20,FW,Ramón Hicks,(1959-05-30)30 May 1959 (aged 27),,Libertad, Paraguay,Paraguay,1986
21,FW,Faustino Alonso,(1961-02-15)15 February 1961 (aged 25),,Sol de America, Paraguay,Paraguay,1986
22,GK,Julián Coronel,(1958-10-23)23 October 1958 (aged 27),,Guaraní, Paraguay,Paraguay,1986
1,GK,Tino Lettieri,(1957-09-27)27 September 1957 (aged 28),,Minnesota Strikers, Canada,United States,1986
2,DF,Bob Lenarduzzi,(1955-05-01)1 May 1955 (aged 31),,Tacoma Stars, Canada,United States,1986
3,DF,Bruce Wilson (c),(1951-06-20)20 June 1951 (aged 34),,no club, Canada,none,1986
4,MF,Randy Ragan,(1959-06-07)7 June 1959 (aged 26),,no club, Canada,none,1986
5,DF,Terry Moore,(1958-06-02)2 June 1958 (aged 27),,Glentoran, Canada,Northern Ireland,1986
6,DF,Ian Bridge,(1959-09-18)18 September 1959 (aged 26),,La Chaux-de-Fonds, Canada,Switzerland,1986
7,FW,Carl Valentine,(1958-07-04)4 July 1958 (aged 27),,Cleveland Force, Canada,United States,1986
8,MF,Gerry Gray,(1961-01-20)20 January 1961 (aged 25),,Chicago Sting, Canada,United States,1986
9,FW,Branko Segota,(1961-06-08)8 June 1961 (aged 24),,San Diego Sockers, Canada,United States,1986
10,FW,Igor Vrablic,(1965-07-19)19 July 1965 (aged 20),,Seraing, Canada,Belgium,1986
11,MF,Mike Sweeney,(1959-12-25)25 December 1959 (aged 26),,Cleveland Force, Canada,United States,1986
12,DF,Randy Samuel,(1963-12-23)23 December 1963 (aged 22),,no club, Canada,none,1986
13,MF,George Pakos,(1952-08-14)14 August 1952 (aged 33),,Victoria Athletic Association, Canada,Canada,1986
14,FW,Dale Mitchell,(1958-04-21)21 April 1958 (aged 28),,Tacoma Stars, Canada,United States,1986
15,MF,Paul James,(1963-11-11)11 November 1963 (aged 22),,CF Monterrey, Canada,Mexico,1986
16,MF,Greg Ion,(1963-03-12)12 March 1963 (aged 23),,no club, Canada,none,1986
17,MF,David Norman,(1962-05-06)6 May 1962 (aged 24),,Tacoma Stars, Canada,United States,1986
18,MF,Jamie Lowery,(1961-01-15)15 January 1961 (aged 25),,no club, Canada,none,1986
19,MF,Pasquale De Luca,(1962-05-26)26 May 1962 (aged 24),,Cleveland Force, Canada,United States,1986
20,DF,Colin Miller,(1964-10-04)4 October 1964 (aged 21),,Rangers, Canada,Scotland,1986
21,GK,Sven Habermann,(1961-11-03)3 November 1961 (aged 24),,no club, Canada,none,1986
22,GK,Paul Dolan,(1966-04-16)16 April 1966 (aged 20),,Edmonton Brickmen, Canada,Canada,1986
23,MF,Blair Baker,(1968-05-01)1 May 1968 (aged 18),,Vancouver Whitecaps FC, Canada,Canada,1986
1,GK,Joël Bats,(1957-01-04)4 January 1957 (aged 29),,Paris Saint-Germain, France,France,1986
2,DF,Manuel Amoros,(1962-02-01)1 February 1962 (aged 24),,AS Monaco, France,France,1986
3,DF,William Ayache,(1961-01-10)10 January 1961 (aged 25),,Nantes, France,France,1986
